,summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
175,mIftk30rANhCz7Ba_1UUvUpuMLaA2soQ2z8EX74vJYS6zWI,Ezrea,228,I,197,170,False,False,False,False
176,LAuwNrlvHOIRbBA-sqt7lx9MELoN7CUeEvv3BsmGYz7BdSg,주먹밥쿵야1,264,I,62,47,False,False,True,False
177,RArd_zaFHc8fwHdpUCxvc_UWo82ORbiF6t0SCSDPq24zYA,비뢰월,210,I,204,188,False,False,False,False
178,e3XyZhnmW3jcwPwMiv1VgCzSBYrNXcDeiaxtfNwHxgGQ4pg,인생목표한남더힐,172,I,81,73,False,False,False,False
179,UiAKsEcmoU5fzLAPe6iEzmkHSSJMgS79LnWyP251b03Yl54,무거운어깨,177,I,60,37,False,False,False,False
180,Nyz8xOvRrd8hxU51nhnjyRsTLXYPnsgTu15x_sHMo_ww_yQ,공주가현,174,I,101,87,False,False,True,False
181,LjANngk0w_lX_y68_FYfXG0SjxH39t0XjCw78y-pwXzHnlA,7777k,484,I,302,265,True,False,False,False
182,HBwTlDEkARh7Y13AuNbZNCTvjDgoZCzUTGKfFWioueO6bXA,구인수 케일,384,I,102,93,False,False,False,False
183,lC7qKb1a2qLBLq1r2eAsljS3iMQaIxeHsbPklBdR2DxPN1A,liiiIlIIIlili,438,I,96,59,False,False,False,True
184,AgGWrt78GL93yjtw0PHP1bdn5Uuj7_CU93Px-oxhtMyG9IA,원빈쨩,331,I,77,48,False,False,False,False
185,odls-XgpO69KjjQbV4kKqa5bZIQYUygx1Yivjin2QQlWF2w,Tangwagege,424,I,143,122,True,False,False,False
186,xTHfkuAEvuGOfY8dpUufJJPsPd1HfS79AyFjplx7Q1yxbVU,두더지형님,509,I,319,330,False,False,True,False
187,yTxmtHbcPOTNWA7g9JExKPLWjd25fvQjIAEOVm7eFjDdXg,밤걸음,220,I,147,135,False,False,True,False
188,MOsX8oMfwsrigbHQrF4D_ouo4WHyQwEW1RD5b7vtlobcECg,Zaovvunongren,266,I,162,142,False,False,True,False
189,uM20TpXdUuIFYxeBeMIkf765hgk_Z1Bd3hqhQwL-d5F1pmc,도녁갓,226,I,340,320,False,False,True,False
190,QZmf4w0MvMSg8457evQ7iv7UAmfM2I8uZy1YszgM78JuOSw,휘발유칼,256,I,278,260,False,False,True,False
191,YOfryL2oojv6h8Q5UoAn6TKXVj2lqWjrvXJTlSkWjEEAQMo,EDMEDEDM,76,I,235,173,False,False,True,False
192,Uqsf5NJ3HJHqyDZu7at13D86nI_QD6bJrAwwbWNgcEcZkV0,SANDBOX JoKer,468,I,125,99,False,False,True,False
193,22ggwmSIMD1P0Asj5c2T6MDjWMR6FNaK_Kev33vqS8lJI6w,TwitchTV 김망치,497,I,135,116,False,False,True,False
194,xek2IlB-3OWOZ3fhzb8PJyVZqrFiBIvaLWCiz8LHP26MaPk,ap4369,437,I,111,67,True,False,False,False
195,5wQ57iY6hYcJSKFYHwltkesqOWEliC0KJ84mLXsLD-YX_CE,힘을 다하다,304,I,302,277,False,False,True,False
196,HmhKvI7r9xmMG_3kUuiYP0iPAUp7OIw9sDRAYWYSCxuvA3w,맑 닭,187,I,92,54,False,False,False,False
197,bLX_rUzamdBfZcprdpvGoNfFGcouOsn8vCIQVqRTuy-o6ls,비 여름 장마,122,I,298,302,False,False,False,False
198,mIBPkUrsLzZwDkr80H7_ZBx_ICkZks4sFT0aVIswj0J79-U,약한척 놈,532,I,161,113,False,False,True,True
199,zXwPVBnvqCRxpjg6sOGsZ_2-nW0EAI8TfQ2ksPr88Pw7VRQ,assassin0,197,I,153,138,False,False,False,False
200,Ip4RxXXHHJaXvJ_7qRXBt2PJeXEiHUZkB3sRJ-FgZKIPaTs,홍삼맛 딸기우유,346,I,198,176,True,False,False,False
201,KFg3NBq3RAZXgMa5ev271tsvQcy_PnUaC_Z9yyfcyb2vGJY,샤오 쑤,249,I,80,67,False,False,True,False
202,uqzFPeE-Zt9imjhfTIxrGZMvvugkkRnvmArMlmAiPdzETak,제주고 김승석,516,I,165,129,False,False,True,True
203,Z54Cxb0dZa1I__Vpk08hyM9CrclyhjP1L6P8gGSv8JiORSI,지솔직fan,267,I,166,90,False,False,True,False
204,Sgeb93IB4kz2OJ8BOD_MmIFDZfX2k41jeBqCwPPpzf4thH0,Nice Mid zz,216,I,195,173,False,False,True,False
205,u-XUVxWyZPnlKJDXXn3MoPKTzTPFYNe28WJAWHtZaQyMDpE,스너우 꽃,157,I,44,32,False,False,True,False
206,4f25hQZ4JUIbwlL9LQ48jTyIHBghEhb3HoWZtjZSFYdBWLQ,Euro1228,169,I,146,128,False,False,False,False
207,9ff2RcSJgreGtz68b-NKlUI2UnoS6WmqKXrzzDIV3OhUwGI,만심천하가능인,312,I,187,162,True,False,False,False
208,3VnqrtTjbctIUUARha5QEXFLwAcdiOUzPxH2mDK-CBVNWQ4,따 균 Dino7,198,I,292,278,False,False,False,False
209,1pJ0u304QaJOybnzdStrL_OEgWoddoxNDRvSd2qkVT_MpAM,hashtag ad,226,I,113,71,False,False,True,False
210,2gbLJ1r2pWGVfNXaglgXZV0OjzdV3Yp4UoLx22Q0C7zcIQ,GoongTube,312,I,243,224,False,False,False,True
211,g8rowgqrm0FfSFkXKhBn3ryZTwKU3owgtXFP20CzrXKnss8,핏빛 계약,436,I,60,36,False,False,True,False
212,gYTrJhN9W5qzqtJo5s60l05D1t8C8t3c4nDTv9vxHPk2xE8,R1 Powder,420,I,103,79,False,False,False,False
213,Z2A2kVmYykvYjdBq2kdWwj71W5BYcF3cqK_G8yG3TXWB2Eg,매일참는여자,250,I,121,85,False,False,True,False
214,nzcKUNMvN_QvF5mzSl3mGRpVY3zXg6iuBRtMGfOqtGT4mKw,42151262516,449,I,119,97,False,False,False,False
215,syPyyQs313pL__AYkj1O_EvGpAcMuD5slq5s6p_WZjoXbVQ,우주검사,221,I,137,113,True,False,False,False
216,6r5s6K7yYXokSPua_wHbQZowaTE8Hw0ewhoVJnA_F5e02og,ZVT,215,I,116,119,False,False,False,True
217,3mJOGTNGkmNRoIucMvG_2mv_AkFPEnV80zfYJssY9J2UkjQ,hermosa cristal,197,I,125,103,False,False,True,False
218,0L33EWiF7_8iQI55X1Trgca56ZOavWcL34tlaXW_CcplmA,Afreeca Spirit,348,I,125,114,True,False,False,False
219,327ejtJFmGFy0a3ha0S_Q6IgK8Z0_DTuGaLYe3ZecePXUUk,IM Karas,477,I,189,158,False,False,True,False
220,AqK0Xjnc93jU03IACRjG4OCSDPGIrxuBm_-1XNP9Q_BMUPA,wfs,457,I,74,63,False,False,False,False
221,LSQNaH-Fnsl2q0eXhs6G_mROddhsXsk-5yn1mKVLDFonke8,dao xiao dao,237,I,281,239,True,False,False,False
222,sQ8Hwd_RbCApYDHPn3mLeEhEb0ihHoc5nNCJSYFzePVw4UE,cjsrlwk,216,I,199,181,False,False,True,False
223,vJDTkbaTfS2ket6PU57pxo1VVT1LhvVWfMHaY6KXBBx00ew,Lego77,467,I,143,160,False,False,True,True
224,Y-cqsDiVNGcc_eTYeTjtPKZf6tCUShyjV_d83_r1NA1iow,나 똥개 아니다,237,I,63,38,False,False,False,True
225,aP31uKOgwhf8wMrNxGxjbpbV7fJtjgB7dXnxQ5X4C1S2Shw,zz bot only die,179,I,66,38,False,False,True,False
226,da3VfNHOOKtW2b6EcuM_ead6OATwYv5GTIqRytOjUhdQkKk,Noblesse Noir,468,I,260,227,False,False,True,True
227,hgJW3kzvNo4jZ_FSI246W7CX3ufLZ-cQvdeHWwSVzKYdhKk,이현이댜,322,I,165,140,False,False,True,False
228,q-5XXiNY6D4oWnDmq5zMjVwzn6D_eZYmMDzMjzS6JUf3sT0,작은 모래성,318,I,114,86,False,False,True,False
229,9zZsl3PDaGqbuecuXmyfA2VuHTiUIMhJLH8PEVOgC1jZBGk,H core,295,I,155,137,False,False,False,True
230,3QAnOXKj5C4RnNC2eCZuOWNgC-GMqGQsg-UsbexgCAHPUg,ChoGod,271,I,131,116,False,False,False,False
231,n7s4XZYzkrkFEPpW1YGlnLC_35GYnOeCRWLBOOu1uD5-8Ew,SekwolOwO,451,I,172,113,True,False,False,True
232,ftmbt55amSts9vEDosrFKVfzqyclquPJsYEeq7w0g-4NmwQ,민또닛꼬봉,209,I,185,166,False,False,True,False
233,fR5LJULRB237dUBMPnbeDBy6d4oLpPbP6OGYYSfGhjiwRnQ,환리승,165,I,48,26,False,False,True,True
234,Tnv6yfusmi5H2CTblaMFgv2Q_qI8Jl8Vv5SxBAayKFYgw5Q,협곡의백정원딜,238,I,139,116,True,False,False,False
235,99lx2rS_zQ1E3HdyZA70iXKm-A8tfu2IWYL1ipwwSo_Asw,압도적인,178,I,66,77,False,False,False,False
236,Pcu-Cy_lieCE4l-N6MR2rj4MYc4VmKBhe_2bF4PIyqED3vo,피즈는 좀 함,231,I,103,78,False,False,False,False
237,QxXBbnfSy6TuPcPp1HhnUKMfxHWlwy_uO982WRb2rZ_6ng,Jan Zin,435,I,112,69,False,False,False,True
238,-v269epOO5-rUp__tYucm7DoVohJOrPE_eTCGao4HCcgjtM,DRX Dracxar,400,I,86,64,False,False,False,True
239,EUNebDz4_7_sm7r1a1VS6so5D5AcjY1-l84PU4_GPo6KNbM,됨니까,248,I,266,246,False,False,True,False
240,-FHdz4DLdSK70lSrmMi3t7BgZeuW6Tor0Ohf1u3leGUfWFI,불꽃남자신동진,286,I,238,182,False,False,True,False
241,2T8xVmETRh2y28UQhRE-hgUvrylutDSXaoI-lDD4rx4f1w,달성서씨서예성,514,I,191,161,False,False,False,True
242,mkNW5P0v0_U63DM3jyVa2fg4jZLaWSNfi57XFm-qi_fskF4,캐 인,416,I,167,181,False,False,True,False
243,u9lDOHfJPBGan9vEruQXLnOHRgYfaz48vlfPlNYr87T887E,엘리펀트 미스틱,203,I,129,129,False,False,False,False
244,OlMnJ7Tva2mhJcw8NnOtvXxdJDOOFTDm9AjsJCQ8QPl2whY,스타뜨,173,I,177,173,False,False,True,True
245,lfH3ucHegAOD4Pb_b15AVVCYA24FXmMQSSUD1TREL9IzeKM,wadawdawwa,170,I,178,100,False,False,True,False
246,Iuswjq-ETVvw5KLepw4NbuUj1LN9Pir5MGLuBb-nKLF3UbM,POGGERS,166,I,286,263,False,False,True,True
247,3Vc_G5mB3kb1DxOn52lMjmFT5xOzuPefj9kxKHabEvDbKVM,12312312312asdf,525,I,288,244,False,False,False,False
248,Cw7KwoLpdQSWRVJM-Y5NtgOtW98RQuMOlAcyjsOXDLKecA,MAI WAY,316,I,104,83,False,False,False,False
249,rBugrDdCOPp9vNlnkj-_2YcOPd4ZqWhp6CXyzy2mpmoKSI4,klsama,211,I,304,281,False,False,False,False
250,hLJI1aakeRwS6JlfX4jJZPDAm9QcPQ8yM45Kg1sRj-Mqmns,준라가스,336,I,148,138,True,False,False,False
251,dRlLf34VKrV91SSPzXdwwKbYERXV8WmiHJ3w9-hSVhwb7wg,0dada,281,I,76,55,False,False,False,False
252,RshhSEGSKI3zasO8yl0BD-nYkv0QcMyJdfGB1zRm9b1mE6k,46546asfasf,526,I,135,95,False,False,False,False
253,9yX5-g38F-mmNR25jcFTAZkCHCDlmA5R52teS558YeEPgCo,2l3204284vu0 ,408,I,324,299,False,False,False,False
254,YCQ6j6jQDuJfpfWFbjTlAEuU4qjhVRPTATDR6UjItIgkM18,도한s,185,I,104,82,False,False,False,False
255,t6_UM_rAXhoHUDPDH4brd8snyKS3LoAtq2GOwKnZh3J4SJc,lllIlIIllIlIl,274,I,276,296,False,False,False,False
256,yrPWfHpMyeKo3ddDZfYFrkEJVEkDvk9JI1RFIyGjOeG8bQ,zai meng li jian,267,I,120,96,False,False,False,True
257,e2iWym9ijmC2EBHqPIx0tsziFGjV0OOLrqWkpJJN7G4TaAE,By myself,263,I,135,102,False,False,False,False
258,4UgL0Vw7HZ_r_vKDr9M8XidYwzsWCKT1e_a3R9jw3CYIVq0,apapapslsl,429,I,67,40,False,False,True,False
259,PRbCJ7fn3NYOwxBwZbJllw0qhXcsW4c4p77IXNy70IdEIw,Furyy,346,I,86,61,False,False,False,False
260,vRFV6OOuL8wQgHCHdejMTuHR1gNWn18Hymoesbg9vLF-v_E,madkoed,452,I,286,264,False,False,False,False
261,8lwjstcJNlK0oJpQZg4o4sZ0E7Z_5BpWnBs6zo2E6OTPw38,yilei1,487,I,97,70,False,False,True,False
262,j0g67GHQ3lcZh3c3flA7AAGBA_S-1cYpITxG1VpnyLb3Qz0,Aibbly,269,I,164,152,True,False,False,False
263,tPwSYpkU_XtBq8_v7uFdgs_sx97Jb5g1XFt1Iy1Ehzk-bvo,T1 Oner,399,I,398,275,False,False,True,True
264,BuEmf5H2a-cMqAnbo6yzAdldY8a0x6ergpVqmlWYi-azuGM,Shadow2023,241,I,124,105,False,False,True,False
265,Lrt9WT2fr0MncyZEhdYD1Qx1e15gztwn9EJ2khdwSqwiYT4,Broken Rebirth,177,I,410,373,False,False,True,False
266,YquA94DoBLGUhu7smfGE5-xkczgvZui3LLHI0PNPk6gvq-4,SRB Emilia,248,I,99,86,False,False,False,False
267,64O34KGYVESgDGWmuYQurd4JCEsTcgnwLpExsAP-ZAOdl3M,f655fe8a8e0cad72,262,I,351,323,False,False,True,True
268,ckNgRBiFCgPXLcAOleN5-aXmwoOZQWqU7txdod3NfkroaA,KT Kyuhyunji,361,I,73,46,False,False,False,False
269,qpxw7qSzTXpNBYqw5mqkPWYkz89VxHbC3BhJOb9BQ70CsA,나는 테디당,115,I,246,224,False,False,True,False
270,cesPDPsBYqlHUGHxSQ7yrzA89r0cDdLU9RvRlX3tZ5O_cQ,CHANGMO2,246,I,178,161,False,False,True,False
271,5UNzPcxvGyPLMa_mQfAJSzHO8dSzSVecSTk6Z6ATE5Xdr-U,새루는 죽었다,300,I,122,106,False,False,False,False
272,61P6GMY8icYV_mGdbMucN_FxR8uDVT-kIfpUAvpZNvyGDs4,유튜브이성진,321,I,117,43,False,False,True,False
273,htT-fiV9UpWtBzz-T4rUnhDrA8cMeXhGEr_EWUAUI6xmzXE,조원고 미드,288,I,110,75,False,False,True,True
274,NjEPXi_WFfht_pgv3svM663gZENjEnaUb1pU-TyWMCpUoqM,까비KING,141,I,158,148,False,False,True,False
275,Uo1UNkGPxIGu8qwatdNZMqD519SzaHlp2H-RPvb91wBSvIg,만기퇴소 전역,264,I,87,63,False,False,False,False
276,H9bVWkwV8bBqcNyJ-oRSGvk_8I2iN7pE9EgMMhBr8EbANw,넥넷피한,221,I,63,44,False,False,False,True
277,MhEdCfW67MJfTQod8Uk0hwDPK5wg25HPhmW-7_VT_X3eDd0,lure heart,272,I,86,77,False,False,False,False
278,vYnQJ7cXjhbdLUEWw4EhB2PPjOh5N_sT3m0fUkkJaDCNvQ,Awesome Ferris,317,I,154,130,False,False,True,False
279,zoKOiSpyVJB8HiNtXaK9PRIX7irawwNqXp_Y54EC4moKqw,당산동1가주민,183,I,198,159,False,False,False,False
280,qoNryVwG4i64ba-PPHGjLRUE5tfhjTG5pPnG9cszKBQx0Q,엄청큰가슴,317,I,261,184,False,False,True,False
281,fkI54Dv12SMqeMjWJOR0UrOXE29hwTT5YPeIUKOGKh34FBs,marco123,95,I,115,104,False,False,True,False
282,g6-_-mUg5Tq7XTHDTav91pvSVAA-hhfcvVNR7CB14zfYJIg,해성해성호,322,I,300,283,False,False,True,False
283,hRwbZGEiII9xcPFQW2l9F_2MMerT3B0KVIEtgd_HyBnuPK0,DYN Beyond,344,I,266,256,True,False,False,True
284,qgoEhP4NDmVwg3FWnxowK3rfkYIQb1VeMLog2p3fTxZvDg,need team,195,I,86,98,False,False,True,False
285,hEjKJWhfsrObHgH748YZAam7pfMGOy24g6SN6c4akA3jCrM,가르침받고싶어요,172,I,340,311,False,False,True,False
286,BANYvJa5T6W9glS_el0DYfH1ILrH1hSqitp_Sra4CEUDC8M,Sangchu,454,I,112,113,False,False,False,False
287,DmBmnCLnhenx7f73TM4z3eOi4BSLWAY7g8mxr-Lf6PHQx4A,SANDBOX Leo,246,I,41,34,False,False,False,False
288,oWOB6fF1sGFcZQngzU8GTuyoU7EL3Rb6SkZLch1pHU3cPzc,NIASAI,80,I,178,170,False,False,True,False
289,OcU4g64SDUpBMlS2MAp80nC4Keg7CqS-n7eVlbdhxmaGP30,갱붕맘,409,I,87,71,True,False,False,False
290,ZH6NsL_ZWEUyfHQ2qUnrDzvx1F-HlrPyK-1Fsba01ONtv18,잼 비,232,I,128,116,True,False,False,False
291,NLpi3M4Cy-6Q3J8s3XaCnmLK4abvfinhFUXnOYlj5GrRumQ,HIPHOP neva die,324,I,148,114,True,False,False,False
292,wxmR9h8tm6JhZIAaDBBtaqWaPKOAgIzNjzc2sYIhnNGvJ2s,뚤루루2,291,I,192,172,False,False,False,True
293,oQ5TP14akPPYWPYe0-7Uma6ymeqoaPdxQP5qjaqWc0AdfQI,Wiss,129,I,148,110,False,False,True,False
294,Abz2hsHitwSlw7FQtyfDfTyz-I8EbBl8VMwFKQ5HKN-qJuo,하 멘탈이 터진다,254,I,243,226,False,False,False,True
295,47C8vZwFU0S2tB8pmU24mp5CYvipMsxEtq1sBE3JUEKgmyQ,Estar orando,194,I,159,146,False,False,False,False
296,GkwTRCcFJKjHzWDZ8OZzkvxqpLEakTShjfnLEQlnUWu55Tc,Do i deserve,259,I,200,182,False,False,True,False
297,46j2Nd9Rs68c3__2pNDNburYk6TKMj55kkUaizgRiDpXW5U,Seorabeol Gone,452,I,115,84,False,False,True,False
298,xqhiuRVLtyB66BhsDHlI4V7x6fgaWfvxRcmrx_CD26XHkzY,Twitch익산누누,525,I,103,83,False,False,True,False
299,UR2FVLQox6TsFskT18bSsyzLsoR1sjqaBkiiwMFBldQWchA,더 노력해,408,I,394,384,False,False,True,True
300,pak7tTObh7QWsWGLNPk8G3bqLQChGel5s4DWAekq0ccgUng,뽀허니,323,I,222,205,False,False,False,True
301,G3qjSIzFMAJre-lpDqdkJ9h144Ra5vmhjJSwbelUuJjXRw,허찌갱,189,I,82,59,False,False,False,False
302,tOLIrNl3wqZ8r0L_xravpGxV6izEhMJiQsvJB_ZoeBhPVio,HeyGirl GG,372,I,338,311,False,False,False,False
303,AhqS_ixusM5InyTUUF4QyOQb0V5rY0e0jfAZFFpyjuplv5s,잔나님,239,I,76,57,False,False,False,False
304,fvaqJw7GMYCIjCM7YmQUY1AfgbgdMX2aGqhGo9_R_idw9w,이보검,411,I,193,142,False,False,False,False
305,FVkiDtJ8H05sNqiu0nyts60zHARk_6fLnZCNA0Bx2Gq-7rg,try try to fly,535,I,365,324,False,False,True,False
306,8RVutny1mlAsZO-VHqcJ13pWFbeVeoI1U-WMtp2n5o7xmC8,착해진우한,209,I,131,105,False,False,False,True
307,UtF0b3BfQfXKTeH97-b_vFgLUs5riNEifSUWSK23juawrkg,구따라라스따라라,377,I,292,284,False,False,True,False
308,joeRpUlw8U3WULNq77RW1ApnXcWMikUSo5z8v9YtCI83sGI,찬우정,315,I,237,218,False,False,True,False
309,UX2IfCAgd7sYYSUKiyxt_ZPeAx3eUwoDqC6zvfY3J8Tdj84,DWG BeryL,522,I,173,158,True,False,False,False
310,94-uqCib4lvqS_2frw9I6F6RkcAf_x8tRnt9neJmGr2jxiU,SOMART,186,I,175,149,False,False,True,False
311,_MpaVvQLe18SefNGFw8Y3duF6JeRLggmXSHPlqF89wtMves,Twtg,521,I,188,163,False,False,True,False
312,qMCYdShZAEnZ22flGFRiaKJo3uSFViF0Cfz7pjva5orP_LQ,prob,305,I,68,44,False,False,False,False
313,fPXnfiMXcAMLc3jp96LLutzcu24_m96Q1bN6mXnlPxevNsI,i am lose,519,I,85,67,True,False,False,True
314,MIXDz_zq_abZh2zLQH8jTWSgZZbWzw0PMt5VkDNth6RJrw0,wangechuizi,302,I,73,52,False,False,True,False
315,GDR-PpKG8cbQZm7aQk4GmjkUdaLhL1zfe7cVioho7e7NIb4,asdf숫자,442,I,150,133,True,False,False,False
316,uPXrBR-wdYGx5-tzKBq_FSCG7P4dOKb6Eddjnef5HaUWD6U,솔랭테러범,239,I,270,249,False,False,False,False
317,raWSbTrlmHhs2nRroEqd7qgSATi3cNz4C8Kigz8Ewqq2Lj0,쓰레기중국,251,I,65,45,False,False,False,True
318,0wLoYNgKQs8in33gK01b67BPIvCjJdOZ9Kv5a1zpxR_h1NU,쓸데없이탈론만함,485,I,220,197,False,False,True,False
319,Yuw_1Hm0OeYrl_UKWezRUY6pMfNtRIAA-2RGks1XqkkTRw,Lv 25 버블링,204,I,120,102,False,False,False,False
320,QoU7mfJ6fGbzqS1HHVxD5BKDU984e8QbX4NprpQ4MOrW9w,everything1need,161,I,216,209,False,False,True,False
321,8doSKLrcCWDzlsm_xuWwMe_-5FUyUkZ8VcMDUSAHajO1oRw,Yun WAY,324,I,195,171,False,False,False,False
322,ciMkOoR3usiphe82GSDJZ685L6SDH-kx-Gg6WEETZI2cZYI,O x O      O v O,338,I,236,148,False,False,False,False
323,KLFEZ1u85omYnD2fdJ6y_STZ0-6OtkEISzEqD4LGYZmZe50,나틸리,164,I,228,154,False,False,False,False
324,brsyK92hODLxR3_rQyFMjA5ORuEd06iNoLswVU9aTlh49o0,NO F 0 FO 0F,267,I,54,32,False,False,True,False
325,hnG8WqjQhLJ-A_4ww8tDXZRDdZM5z13MbhX-xYV3JZ2_Ag,질 듯,247,I,284,270,False,False,True,False
326,TTy91Bc7RjqZuyeLwGURC_JuSNrlNJt6kHbubwSoqdz7REY,Reheal,231,I,45,27,False,False,False,False
327,K45abJ4FpRm3RgXTPkzm-_RV1mZUIVR5aYTgx6tFpWigAEY,02 ADc,211,I,92,86,False,False,False,False
328,cxBkM680Im-BQtq3e5_tqMMVsHtaWmwtwlaUnMGtq36nqUw,Sei3e the day,455,I,107,97,False,False,True,False
329,GnXRUNHQUXkKQ1SkwBWefCzE7Par8aJ_hXn_QthBY2l7ZYE,괴해신살권,299,I,125,101,False,False,False,True
330,87Jr7nm-AtiiVPuQEoQ_7C5vjarQwKhJnAM6iKQqVfsMMAQ,블랙 고기,290,I,108,84,True,False,False,False
331,rDG7eTK-r8_PXY6K3lUka2IrhQmn2Cth4Ng-cfFnsSaBgwA,ALTJS2,338,I,168,153,True,False,False,False
332,R794EuO46UKz1fGUtwS1hh50PcBlLAfIqRknof_NmMS34KU,Morr1s,300,I,343,318,False,False,True,True
333,jBiQaypMIN9MYyiYqX6mBxWj5vHpFcwElKHPZNL8r36gfD0,SANDBOX Route,430,I,191,180,False,False,False,False
334,FN9rhE0sYc4xYV8WAdq7ThwjC24ubmCnUB0hTKxIDSuGJxc,알파몽,188,I,79,63,False,False,False,False
335,bam7bwqPQcDoZgTW6lrz5Q3UcSfYfoWUgb0IsuDBBGPT33o,tlqkfdnjselfckdl,219,I,184,117,False,False,True,True
336,nKD6FCrSWuETT-KjJluDYlkdojukY2oV63QaJZdGqdMEyd0,질병관리본부1339,310,I,106,81,False,False,True,False
337,L2OqRdR3OeaxAQYPvAFrjkqpeqW0X4vyuntAiRPzxjAgWAs,정훈이는 못말려,157,I,58,67,False,False,True,False
338,kCtpGInMQOFMtshOy5DvbiqhpG1CT7c_TDzkdf-TbDbHSWI,edgeeee,340,I,430,403,True,False,False,False
339,x4q03ry-vK8g26oAX2KU_JxNffOucpK4VwjGs64ekOgMUvw,Apolosius,296,I,337,321,False,False,False,False
340,IrAnDCfTdv-J1IAAWfmAp8GqEaxcp-ABc3XimwGn0NApwIc,김도칠,254,I,141,117,False,False,False,False
341,f-NqQt62QSiI-p6UdIHgSqEzgnCaLiL5jfnXYViq8q0XJg,R0KI ROKI,262,I,367,352,True,False,False,False
342,jD5UQgqBglfHapmjOrhqTOQhmz18TgLoHgFFuuioTY-9Bg,Azhy,519,I,95,74,False,False,False,True
343,ii0wZjMAn0ANkP4plElsNY_3VOHtbGlw5zSOQo7IwIFhxQ,Cherish myself,353,I,122,84,False,False,False,False
344,hillqkgY1mZBrZOMV2Hz7vxxd764sLlLN56g2T3EWEVlKw,포항참치박정훈,165,I,165,141,False,False,False,False
345,Lyqe1tDb6-SvawHr4Nfqxm4Bed_JPfXhowbE03rrUM_ZPmM,식혜성애자,185,I,187,174,False,False,True,False
346,PmkMaB0e9BiVzeKbhQOiX8tPyK6X-wrGhSAZUW7J7OwOzMw,고개를 들어 ,206,I,115,93,False,False,False,False
347,KDWru6h8Vt32U60KK3a8HMFd-X8NqtmLQEdvoUjBAYxm-b8,저집 코코아 잘해,210,I,73,60,False,False,False,False
348,Fe7wfgrkzMi1YmsvROhdOQku9xmOokn5DyIUxRWVNJGdPQ,Ordinary peoples,204,I,112,99,False,False,True,False
349,J-oRf9Z36IRPk07Ai0t4zdUfI_hx41bCIFCXUs7eFErAVg,재미가읍따,430,I,192,192,False,False,False,False
